"text","locale","scopes","audio_status","asset","families","sources"
"Mình học tiếp bài “Online Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Place Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Plan My Time” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Plan the Day” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Plan Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Play Together” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Polite Replies” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Price & Budget” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Private Info” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Problem Phrases” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “S to Z Letters” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “S to Z Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Save Resources” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “School Subjects” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “School Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Shape Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Shapes Around Me” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Shop Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Simple Directions” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Simple Solutions” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Small Steps” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Station Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Stay Clean” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Stay Private” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Stay Safe” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Stress Signs” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Study Actions” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Study Routine” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Tasty Foods” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Tell What Happened” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Time & Tasks” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Time Blocks” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Town Places” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Transport Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Weather Choices” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Weather Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Weekend Fun” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Weekend Words” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Weekly Activities” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “What Color?” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “What Shape?” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “What to Wear?” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Where Are We?” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Which Animal?” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài “Yesterday Actions” nhé. Bắt đầu từ chỗ lúc trước nào!","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Mình học tiếp bài A to I Letters nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/415d3287d909ef8d056c64fa.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài A to I Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/b7657f609893cb3115e5961b.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Animal Abilities nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/6e0aa9f7a9a714d65290d41a.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Animal Names nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/b5a59d49db258afa30b3e53a.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Animal Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/84e94b9848d76789006aa15c.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Ask for Help nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/cbec91bd22827c1b4b8292b3.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Ask for Info nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/4261330f7543cb0bbee8caf0.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Ask the Price nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/f58834860e72df29fdc5cb4a.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Ask the Way nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/55f4cb4197c3c6a739a795ff.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Best Way nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/7ea5113d38bfe234b1c61528.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Body Moves nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/80d89fd33341e522780e44e7.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Body Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/42fd359944c96ca047fbb209.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Buy or Save? nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/363f753b3f2bf1534818eff0.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Choose One nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/87df01dea210c61281b15165.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Classroom Talk nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/d4b3184c7bd26dff62222e2f.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Color Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/1187b3093d1565ff1b5d92e5.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Colors on Things nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/2bd6665c7d1b94e2d0cc609c.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Compare Two nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/1e76478594ba15c88cb2f36b.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Count With Me nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/5a6c2db3f11015f37420eaf1.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Day Actions nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/d77c08aba159bdb0930a0379.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Device Uses nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/0dee9e38dcd01930308e4ae3.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Do You Like? nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/7d121de90c844bf01897ab82.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Family Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/246a13e79b3b955e39b35b66.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Feel Better nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/07a2332747f1c2519873833f.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Food Words nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/c722d646563abe371dbd7a56.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Food, Please nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/4bd3c269e94e6f51d945b8bb.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
"Mình học tiếp bài Getting There nhé.","vi-VN","conditional","ready","assets/audio/CURRICULUM/cb992b4cd846f256f10ea564.vi.v1.mp3","resume_display_shadowed_by_uri","lib/features/listening/presentation/lesson_intro_screen.dart"
